"Location_ID","X_Coord","Y_Coord","Latitude","Longitude","Coord_Units","Coord_System","UTM_Zone","Datum","Est_H_Error","Unit_ID","Loc_Type","Loc_Notes","Plot_Number","GRTS_Order","Panel","Directions","Rejected","Elevation","Aspect","Orientation","Change_Orientation","Physiographic_Class","Terrain_Position","USNVC_Formation","Created_By","Created_Date","Updated_By","Updated_Date","Stand_Origin_Year"
"A3B24EFE-0BF9-48B0-96AF-08672CCFC0E1",284099,4236544,38.25100333,-77.46733822,"meters","UTM","18N","NAD83",1.70000004768372,"FRSP_FRED","VS","mixed hardwood with sparse understory","274",30,"4","parked on Lee drive, followed trail until about 300m from plot, sw to plot",FALSE,NA,34,223,FALSE,23,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 12:57:07,"mary  short",2014-09-04 12:02:20,NA
"A3B9541C-6649-4F6C-9A69-FAF8AAB476F6",460602,4438320,40.09424571,-75.46218788,"meters","UTM","18N","NAD83",3.59999990463257,"VAFO","VS","slopey plot with tall lir tul canopy and not much in understory.","081",14,"2","Park at head of Horseshoe trail in suburbia and walk in. plot is an easy 200m bushwalk down slope of trail.",FALSE,NA,210,226,FALSE,12,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Camilla  Seirup",2016-07-26 11:31:24,NA
"A5277607-875D-4B03-B460-91F8FE0E0035",269856,4243047,38.30601572,-77.63206928,"meters","UTM","18N","NAD83",3.09999990463257,"FRSP_CHWILD","VS",NA,"126",19,"2",NA,FALSE,NA,96,274,FALSE,12,NA,NA,"Thomas  Faust",2012-06-13 16:20:05,"Thomas  Faust",2012-08-29 15:53:55,NA
"A5E7C40A-212A-4625-81BC-892195B36607",270095,4243051,38.30611301,-77.62933989,"meters","UTM","18N","NAD83",2.59999990463257,"FRSP_CHWILD","VS","Aspect recorded as 180, but plot is flat so entered as 0; mixed hardwood with sparse understory","281",45,"4","60m @ 220 degrees from road side",FALSE,NA,0,7,FALSE,21,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-09 17:14:20,"mary  short",2014-09-02 11:00:54,NA
"A5F0366E-F39D-41E5-BA7D-426029068028",307108,4412809,NA,NA,"meters","UTM","18N","NAD83",6,"GETT","VS",NA,NA,41,NA,"GPS accuracy not actually recorded
DATE: 08/05/09
Site is in an open field. The only direciton that is out of the field put the plot in a thin riparian area/stream (not suitable for plot).

Reason for Exclusion:
1.) Plot Center is <15m from:Perennial stream
2.) Plot Habbitat: Site manged as an open field",TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"A6DE5151-7C8D-40F9-9B40-37C2CE41EE33",266602,4114295,37.1459348,-77.62793439,"meters","UTM","18N","NAD83",2.70000004768372,"PETE_FIVE","VS","Stake angle estimated due to trees: BR, UL, UL regen. 2013 - changed orientation to 157 from 170. Loblolly pine plantation, mixed hardwood regenerating.","196",17,"3","Drive down M trail until no longer passable. Walk 70m down trail, plot is 30m off trail to the right.",FALSE,NA,42,157,FALSE,12,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-09-11 08:44:09,NA
"A723F679-216C-4FA1-84DE-F14356E7CDD3",460353,4438303,40.09408086,-75.46510783,"meters","UTM","18N","NAD83",3.09999990463257,"VAFO","VS"," Mountain laurel understory with mixed oak canopy. 2013- changed orientation from 180 to 177.","161",20,"3","Hike up Horseshoe trail and cut in at 263 degrees and 50m.",FALSE,NA,360,177,FALSE,12,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2017-07-17 13:14:05,NA
"A76B4F37-998A-40EC-B04A-05141304D8C6",306841,4407290,39.79365576,-77.25600002,"meters","UTM","18N","NAD83",0,"GETT","VS","Oak hickory canopy, large canopy gap due to huge df Q. alba. Oak seedlings, rosa multi, lon jap, and mile-a-minute responding. UL micro in tip-up mound.","031",5,"1","Park on West Confederate Ave just north of Emmitsburg Rd, walk in on hiking trail then cut in 20m to plot.",FALSE,NA,270,3,FALSE,21,NA,NA,"Johanna  Fickenscher",2011-08-03 15:26:14,"Camilla  Seirup",2015-09-18 08:23:47,NA
"A80F0A95-BB8F-44F0-B880-141B2FB40A9F",286355,4236051,38.24710329,-77.44142958,"meters","UTM","18N","NAD83",0,"FRSP_FRED","VS","Sparse understory, Quercus/carya canopy.","008",5,"1","400m walk from Lee drive.",FALSE,NA,198,3,FALSE,21,NA,NA,"Thomas  Faust",2011-08-30 14:32:42,"Camilla  Seirup",2015-08-17 09:41:27,NA
"A82094C4-2AB3-40F1-9A85-82AA26B2B72E",258349,4245549,38.32551288,-77.76438793,"meters","UTM","18N","NAD83",0,"FRSP_CHWILD","VS","Oak/hickory, sparse understory.","055",7,"1","If taking trail, park at exhibit shelter and walk across trail. Take right fork and then Culpepper Mine Rd. At next intersection, bear left and stay on wide (bridal) trail. Plot is 40m from trail. Or park in church parking lot, north of park.",FALSE,NA,120,9,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2015-09-15 08:53:09,NA
"A84BBAB2-6A5E-4A4C-A64D-04D9241F18D1",300349,4143063,37.41286363,-77.25597597,"meters","UTM","18N","NAD83",2.20000004768372,"RICH","VS","mixed hardwood with viney understory","230",24,"3","Park at main parking area; Follow trail to Melvern Hill Cliffs; Go down hill (moving SW); Plot is on edge of agricultural field.",FALSE,NA,0,2,FALSE,21,NA,NA,"mary  short",2012-06-13 16:20:05,"mary  short",2013-09-05 09:15:35,NA
"A878B931-2CC4-41F5-B221-2D6ADC9EE9B2",364854,4121057,37.22623611,-76.52337964,"meters","UTM","18N","NAD83",4,"COLO_YORK","VS","Sycamore, sweet gum, and tulip poplar canopy with paw paw understory. Stream runs through plot. Much evidence of flooding in 2013.  A bunch of trash has also been deposited with the flooding.","358",52,"3","Park on Goosly Rd and walk 60m to plot.",FALSE,NA,0,360,FALSE,26,NA,NA,"Camilla  Seirup",2013-08-08 15:17:36,"Camilla  Seirup",2013-08-08 17:01:40,NA
"A8F39321-3D8E-4243-AF18-A0FFDBF70561",627041,4527085,40.88499581,-73.49207626,"meters","UTM","18N","NAD83",1.39999997615814,"SAHI","VS","Oddly open, lots of tox rad as ground cover. Mixed hardwood canopy.","237",3,"3","Take trail behind museum; Bear right at fork; Follow for about 270 meters; Cut in to the right about 50 meters; Plot located in valley between two small ridges",FALSE,NA,50,170,FALSE,22,NA,NA,"Mark  Johnson",2012-06-13 16:20:05,"Mark  Johnson",2017-09-13 14:41:51,NA
"AA80438F-B467-4897-8A8A-4970BCB70B4D",263091,4243286,38.30640633,-77.70943927,"meters","UTM","18N","NAD83",0,"FRSP_CHWILD","VS","Shrubby plot, lots of Kalmia latifolia and Gaylussacia. Short canopy, mostly Quercus montana.","062",13,"1","Park on Brock Rd in pull out by large cannon. Walk along rd, plot is 30m from rd.",FALSE,NA,0,11,FALSE,21,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2015-09-16 08:47:58,NA
"AB3B62B6-30B1-4031-B690-C5A2E2B4F643",273354,4234546,38.23036966,-77.58938148,"meters","UTM","18N","NAD83",2.40000009536743,"FRSP_SPOT","VS","Tulip tree forest with beech and holly midstory, sparse understory","290",26,"4","Drive on access road to end, near chimney's ruins, walk ~ 430m NE to plot",FALSE,NA,0,360,FALSE,21,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-27 13:12:06,"Casey  Croshaw",2018-08-20 11:34:24,NA
"AB9DF80B-1C5D-4134-9190-0BE4EB7340FC",290602,4122051,37.2214717,-77.36010195,"meters","UTM","18N","NAD83",NA,"PETE_EAST","VS","Orientation changed from 360 to 3. Microstegium understory, pine overstory, liquidambar and sassafrass midstory. Fairly open, am plot","024",6,"1","Park at horse trailer parking lot near headquarters and walk 100m back along the road, then left into the woods about 40m.",FALSE,NA,64,3,FALSE,22,NA,NA,"Thomas  Faust",2011-09-06 07:33:41,"Sam A Bietsch",2019-08-13 07:50:57,NA
"ADF512E1-34AE-4CB6-B139-2A3656F9FA33",462357,4440328,40.11241685,-75.44171711,"meters","UTM","18N","NAD83",3.79999995231628,"VAFO","VS","Plot moved 20M N due to paved bike trail. Orientation changed from 55 to 50 7/24/14. BR is under log, reset bottom micro. Steep slope on part plot, slippery","246",30,"4","Drive to Betzwood Parking lot, continue along parking lot until you see bikre trail ramp on right.  Enter bike trail carefully using a spotter and make a left.  Drive slowly along bike trail, past plot and park off the bike path near clearing.about 300 meters past plot.",FALSE,NA,235,50,FALSE,23,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 20:02:12,"Mark  Johnso",2018-07-25 10:41:08,NA
"AEA6DF69-86A6-4846-B888-4E4909370899",NA,NA,NA,NA,"meters","UTM",NA,"NAD83",NA,"VAFO","TEST","PRACTICE PLOT for MIDN training. Center stake reads 342.","9999",NA,"9","Behind VAFO RM garage.",FALSE,NA,10,190,FALSE,NA,NA,NA,"Camilla  Seirup",2018-07-23 08:14:42,"Camilla  Seirup",2018-07-23 08:19:14,NA
"AEF558FF-93B7-4D54-9079-5B5BBB99EE05",290107,4145555,37.43304229,-77.37232631,"meters","UTM","18N","NAD83",1.70000004768372,"RICH","VS","Mixed hardwood with sparse gaylussacia/vaccinium understory","311",32,"4","Appx. 180 meters at 90 degrees from road.",FALSE,NA,0,357,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-22 14:51:49,"mary  short",2014-09-03 13:03:49,NA
"AF02DD11-079E-473D-8371-9C89F0AEC180",483582,4220526,NA,NA,"meters","UTM","18 N","NAD83",5,"ASIS","VS","Very open Pinus taeda dominated stand with Smilax understory. BRING KNEE BOOTS, plenty of water for this site.","390",2071,"1","Take dune crossing at KM 23.5 and park at end of road. Walk West around 'the gut' (wetland and small stream complex). You must go around the standing water, and the route is more circuitous than it may appear. Proceed into Pinus taeda forest 50m. May be able to access plot via kayak.",FALSE,NA,0,360,FALSE,19,NA,NA,"Devon R Brock-Montgomery",2019-09-12 12:58:51,"Camilla  Seirup",2019-09-19 10:22:14,NA
"AF8AD968-0971-4FB1-8E8D-E8B6238B5B78",259101,4242546,38.29868233,-77.75477091,"meters","UTM","18N","NAD83",0,"FRSP_CHWILD","VS","Oak/hickory canopy, ilex subcanopy, sparse ground cover.","074",5,"1","park next to gated entrace to hay field. 950m walk to plot, 400m from forest edge to plot.",FALSE,NA,45,7,FALSE,22,NA,NA,"Thomas  Faust",2011-09-07 16:38:21,"Camilla  Seirup",2015-09-14 13:35:49,NA
"AFB5C4CB-7FAD-4B53-9463-60E2A43574D9",272602,4234309,38.2280461,-77.59788883,"meters","UTM","18N","NAD83",0,"FRSP_SPOT","VS","Mixed mostly hardwood canopy (Beech and Tulip Poplar). Sparse ground cover. Ground hornet nest near tree 1884.","058",4,"1","Park at Bloody Angle. Walk in either on trail across field or on forest road to the left of field. Both end up at the same place and have about a 100m bushwack to plot.",FALSE,NA,0,10,FALSE,23,NA,NA,"Johanna  Fickenscher",2011-10-04 11:49:53,"Camilla  Seirup",2015-08-18 09:03:09,NA
"AFCF457A-3D97-4FD8-8784-D77BC2401070",365342,4119542,37.21265518,-76.51760704,"meters","UTM","18N","NAD83",3,"COLO_YORK","VS","Open wet plot along Beaver Dam Creek tributary. Bring boots and sun protection.","366",47,"3","Park on Historical Tour Drive on the west side of Beaver Dam Creek and walk along earthworks for about 400m.",FALSE,NA,0,360,FALSE,26,NA,NA,"Emilie  Schuler",2013-08-14 08:23:11,"Emilie  Schuler",2013-08-14 08:23:20,NA
"AFE5B078-D6C5-423D-BA66-43950C2B566F",694833,4139797,37.38447239,-78.79928908,"meters","UTM","17N","NAD83",NA,"APCO","VS","Pinus taeda and Liriodendron tulipifera overstory, Quercus rubra, Acer rubrum, Carya midstory. Low ground cover and open understory","009",5,"1","Take Gordon drive from main park road and follow around curve. Park by driveway 896 (dirt road) and walk in approx 300m. Once you get through initial shrubs into the forest, easy walking through open understory",FALSE,NA,30,16,FALSE,2,NA,NA,"Johanna  Fickenscher",2011-08-22 16:18:13,"Tandena  Wagner",2019-07-29 13:34:11,NA
"B1D13412-43AD-4EC8-AE7C-F177CE322D9F",291350,4124048,37.23962526,-77.35223677,"meters","UTM","18N","NAD83",NA,"PETE_EAST","VS","Marker moved 2 ft south (this note is very vague and I'm not sure what is meant by it..JH2015)

2015: Orientation changed to 3 degrees.","027",10,"1","Park at trail head at beginning of tour road. But just bushwack to plot, easy hike, trail takes you out of the way.",FALSE,NA,70,3,FALSE,22,NA,NA,"Josh J Hamrick",2012-06-13 16:20:05,"Camilla  Seirup",2019-08-12 09:58:12,NA
"B2BC9DF0-8895-4ED9-8024-C49F0AFB03D4",284845,4237301,38.25799839,-77.45904996,"meters","UTM","18N","NAD83",2.29999995231628,"FRSP_FRED","VS","American Holly understory mixed hardwood canopy","272",28,"4","~150 m @ 320 degrees from trail off of Lee Drive",FALSE,NA,0,360,FALSE,21,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 10:40:56,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 10:41:06,NA
"B34F1CD3-0507-428C-8041-5D999AABE31F",309127,4408804,39.80780258,-77.22976025,"meters","UTM","18N","NAD83",1.70000004768372,"GETT","VS","changed orientation from 360 to 350.  Right next to road and trail.  Very wet plot.  Lots of shrubs and very difficult to find rebar as well as stakes.","087",24,"2",NA,FALSE,NA,0,350,FALSE,21,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Josh J Hamrick",2016-08-02 09:01:22,NA
"B3624350-AC95-4889-AAA0-94A4E778542A",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"GETT","VS",NA,"",17,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"B36A8115-7E89-44A9-B347-67191D27AAF4",NA,NA,NA,NA,"Meters","UTM","18N","NAD83",NA,"PETE_EAST","VS","With forest pennisula with mowed field on all sides.",NA,30,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,2010-09-22 14:50:25,NA,2010-09-22 14:50:25,NA
"B3DA2E22-E1B7-4381-A2BF-F7F72B1D0C76",364599,4120797,37.22385628,-76.52620588,"meters","UTM","18N","NAD83",3,"COLO_YORK","VS","Tulip poplar canopy with ferns in understory.  Interesting donut hole pit dug into the ground abouut 4m in diameter.
* Plot Marked as #356 in 2013, will need to update Tag to #357","357",39,"3","Plot off Crawford Rd. Park at pull out 500m past plot. Walk back along road and cut into forest at 100m from plot. Plot center stake was missing, new tag number",FALSE,NA,0,360,FALSE,21,NA,NA,"Camilla  Seirup",2013-08-08 11:50:15,"Danielle  Bara",2017-08-07 15:00:04,NA
"B504BE41-8A11-415C-B07C-D0F565ED7CD2",287101,4236049,38.24726227,-77.43291117,"meters","UTM","18N","NAD83",NA,"FRSP_FRED","VS","Pinus virginiana/liq sty fairly open canopy. Some microstegium and cyperaceae groundcover. Liq sty regen.","013",1,"1","Park at the south end of Lee Dr. Walk down trail then cut into woods and across train tracks. Only 240m from the car.",FALSE,NA,250,15,FALSE,26,NA,NA,"Johanna  Fickenscher",2011-10-04 09:48:21,"Camilla  Seirup",2019-08-26 11:16:49,NA
"B6093CC4-75BA-4041-915B-112483CD726D",267605,4244051,38.31447414,-77.65811776,"meters","UTM","18N","NAD83",3.40000009536743,"FRSP_CHWILD","VS",NA,"152",22,"2",NA,FALSE,NA,0,360,FALSE,22,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Josh J Hamrick",2016-08-23 11:13:59,NA
"B6C96D9D-9EC1-400E-868A-31A9026BF729",343349,4119536,37.2091668,-76.76536895,"meters","UTM","18N","NAD83",1.20000004768372,"COLO_JAMES","VS","Center Tag #40","336",7,"1","Park at the turn out nearest the plot and walk back along the road before cutting into dense pine saplings.",FALSE,NA,0,2,FALSE,26,NA,NA,"Thomas  Faust",2011-10-04 16:46:10,"Josh J Hamrick",2015-08-11 09:18:29,NA
"B6F08C6D-5218-49AE-A9D8-86AEA57B42E3",310343,4410057,39.81935581,-77.21592748,"meters","UTM","18N","NAD83",4.69999980926514,"GETT","VS","Oak-mixed hardwood slope with dense understory. Possible health cut, big bucked log down in plot.","089",20,"2","Access from East Confederate Ave.",FALSE,NA,12,192,FALSE,12,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-02 07:55:36,NA
"B7022CDD-E4FC-4C3F-AF67-4D812B48C3A3",307589,4406049,39.78265227,-77.24690642,"meters","UTM","18N","NAD83",0,"GETT","VS","In a health cut, very dense with very tall rubus allegheniensis. Tough plot, best to have more than 2 crew members. 2019 - not the worst plot, rubus covers less than half the plot. Could be improving.","032",12,"1","Park on Confederate ave in parking spaces. Hike in on trail, plot just off trail.",FALSE,NA,242,360,FALSE,23,NA,NA,"Thomas  Faust",2011-08-04 15:05:38,"Camilla  Seirup",2019-07-23 10:46:32,NA
"B7CED23F-C391-406C-B2EE-EF965BA68422",268123,4113803,37.14188279,-77.61067264,"meters","UTM","18N","NAD83",2.5,"PETE_FIVE","VS","loblolly pine; small depression with sphagnum moss; understory mostly smilax and vaccinium","195",14,"3","Plot center moved 20 m east due to a fire road; follow Winthrop trail near parking lot on white oak rd, plot is about 30 m off trail",FALSE,NA,0,360,FALSE,21,NA,NA,"Mary  Short",2012-06-13 16:20:05,"Camilla  Seirup",2017-08-03 13:43:15,NA
"B8EE5247-265F-408D-B8B0-8835834F1BF0",461339,4439049,40.10084771,-75.45358581,"meters","UTM","18N","NAD83",2.29999995231628,"VAFO","VS","Betula lenta canopy, open subcanopy. Mostly mic vim ground cover.","243",33,"4","Parked on side of one-way road (West Line). Walked ~100 meters over ridge to plot.",FALSE,NA,300,127,FALSE,12,NA,NA,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 12:29:11,"Camilla  Seirup",2018-07-25 13:01:47,NA
"B8F77A1D-CE10-4FD5-8C43-0CCAC05D5A63",695665,4138594,37.37346159,-78.79021581,"meters","UTM","17N","NAD83",NA,"APCO","VS","Very dense regen, sparse ground cover.","010",4,"1","Walk south along Union cavalry trail and cut in at about 30m from plot.",FALSE,NA,90,6,FALSE,23,NA,NA,"Thomas  Faust",2011-08-19 11:03:33,"Camilla  Seirup",2015-08-05 12:22:06,NA
"B9257E71-A6CC-44B2-A1FD-8E1D9ED4B628",693868,4139233,37.37959461,-78.8103296,"meters","UTM","17N","NAD83",NA,"APCO","VS","Quercus phellos/ Pinus taeda canopy, mixed hardwood subcanopy. Some seedlings and sedge groundcover.","011",3,"1","Drive down park road and take left fork at field. Drive down to the maintenance area and park in the shade. Should be about 300m from the plot.",FALSE,NA,218,2,FALSE,19,NA,NA,"Thomas  Faust",2011-08-19 08:44:41,"Brock-Montgomery R Devon",2019-07-29 12:58:31,NA
"B9A36F78-0DDB-4E6D-88B2-EB13F19BE955",307117,4411757,39.83393525,-77.25409278,"meters","UTM","18N","NAD83",3.79999995231628,"GETT","VS","Very open plot, with small temp stream. Rosa and vib pru make parts of plot dense.2016 -Had to reset plot center using trees (again). Placed a fiberglass stack and rebar at the base of 3139 and a rebar 5m meters away at 74 degrees. If you strap out a tape between the two new stakes, plot center should be at 2.25m from tree 3139 and 3.75m from the other stake on the other side of the stream. Plot center is marked by a thin rebar (no center cap) and a white stake but we anticipate it being washed out again as it is in a temporary stream bed. BR is just sticking out from under a log.","097",22,"2","Near Indiana monument.",FALSE,NA,0,360,FALSE,21,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Mikayla A Bittner",2016-08-03 11:40:03,NA
"BAAA34D1-C7AE-417C-B0D7-1A8AB7803302",626790,4527088,40.88506173,-73.49505393,"meters","UTM","18N","NAD83",3.5,"SAHI","VS","Changed plot orientation from 360 to 4 deg. (2013).  Fairly open canopy from recently dead trees.  Moderately dense understory of shrubs and vines.","236",2,"3","Walk on loop trail behind museum; Plot is about 45 meters to right of trail (after fork)",FALSE,NA,197,4,FALSE,22,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-09-16 11:44:15,NA
"BBC3ACA3-792B-41B0-9E14-8C1F0B913B0E",297591,4162805,37.59007029,-77.29255046,"meters","UTM","18N","NAD83",3.59999990463257,"RICH","VS","Mixed hardwood with sparse understory. 2013- changed orientation from 10 to 20 degrees","203",30,"3","Take trail; plot at 280 degrees from trail.",FALSE,NA,174,20,FALSE,12,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-08-15 08:56:27,NA
"BBEFFE03-70DC-4F8F-B9B1-521885AF600E",286853,4236053,38.24723952,-77.43574404,"meters","UTM","18N","NAD83",3.20000004768372,"FRSP_FRED","VS","Oak forest with moderate number of saplings.  Understory relatively thin, not many shrubs.
Changed plot orientation from 40 to 45 deg. To more accurately represent plot layout. (2013)","213",20,"3","Park at end of South Lee Drive.  Hike in at 200 deg. About 100m.",FALSE,NA,222,45,FALSE,12,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-08-19 08:13:35,NA
"BDCD838C-5587-4609-BA80-BB5DAC0D96F3",693890,4138983,37.3773382,-78.81014679,"meters","UTM","17N","NAD83",2.40000009536743,"APCO","VS","Virginia Pine and mixed hardwood canopy with sparse understory.","187",21,"3","Park in field, walk in approximately 250 meters.

*Note: Some stumps around plot.",FALSE,NA,323,143,FALSE,21,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-08-06 08:32:00,NA
"BE67A817-BF5B-469D-8F9F-C7FEC82B2B17",322108,4267292,38.53626568,-77.04102187,"meters","UTM","18N","NAD83",2.09999990463257,"THST","VS","Fence runs through BR of plot.","292",5,"4","Park on access rd.  Enter from north end of park.  Walk approx. 200 m NW.  Plot located on north side of creek bank.",FALSE,NA,160,343,FALSE,22,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-08 16:33:31,"mary  short",2014-08-26 10:54:34,NA
"BE8BFA13-A167-411C-8768-20BA33D156C0",291097,4122784,37.22818445,-77.35473252,"meters","UTM","18N","NAD83",3.09999990463257,"PETE_EAST","VS","mixed hardwood and loblolly; old dry well in plot; cut trees","192",20,"3","Note: Plot moved 20 meters south due to a fire road",FALSE,NA,152,4,FALSE,19,NA,NA,"Mary  Short",2012-06-13 16:20:05,"Mary  Short",2013-09-09 17:00:40,NA
